project_id;Id_razn;mean_words_comment;count_comments;id;assignee_id;creator_id;overall_worklogs;summary_to_eng;Year;Month;Day;Hour;DayOfWeek;Mesto_in_project;Text_Summa
13;0;7;1;728973;68;37;3600;Create html page about technical works for the time of deploy;2019;8;29;6;4;1.88679245283019;Create html page about technical works for the time of deploy i need 2h to complete this task
13;0;0;0;728971;68;68;3600;Study Kirill styles;2019;8;29;9;4;1.88869830379264;Study Kirill styles
13;0;0;0;728970;68;68;10800;Add normal size for all blocks in preview and full screen page;2019;8;29;9;4;1.88965122927387;Add normal size for all blocks in preview and full screen page
13;0;0;0;728967;68;68;600;Planning task;2019;8;29;9;4;1.89251000571755;Planning task
13;0;12;1;728966;10;10;14400;Merge branches;2019;8;29;10;4;1.89346293119878;"Merge branches branches merged; staging now is watching to the develop branch. task completed"
13;0;6;1;728965;10;10;3000;Add phase to the lesson in the canvas;2019;8;29;10;4;1.89441585668001;"Add phase to the lesson in the canvas bug fixed; tested changes. task completed"
13;8;25.6666666666667;3;728963;10;10;46800;Deploy preparation;2019;8;29;11;4;1.89632170764246;"Deploy preparation * need to prepare deploy-plan for all team members (/)# final testing on the staging (with the command) (/)site deployed; task completed"
13;0;0;0;728962;86;86;5400;Clicking on input filed or placeholder closes the modal window for changing the Canvas-images image;2019;8;29;13;4;1.89727463312369;Clicking on input filed or placeholder closes the modal window for changing the Canvas-images image
13;0;52;1;728960;1;1;5400;fix sentry service before deploy;2019;8;29;18;4;1.89918048408614;"fix sentry service before deploy {code}there was no freeze version of sentry; autoscale group recreate the instance from sentry and downloaded the next version."
13;0;0;0;728957;68;68;1800;Fix styles for description block in cover;2019;8;30;5;5;1.90203926052983;Fix styles for description block in cover
13;0;0;0;728956;86;86;7200;Remove the cross from the dropdown in the modal window for duplicate the lesson and adjust styles;2019;8;30;5;5;1.90299218601105;Remove the cross from the dropdown in the modal window for duplicate the lesson and adjust styles
13;0;0;0;728954;68;68;4800;Add styles for action buttons in comment modal;2019;8;30;6;5;1.90489803697351;Add styles for action buttons in comment modal
13;0;0;0;728953;68;68;2400;test layout;2019;8;30;6;5;1.90585096245474;test layout
13;0;0;0;728951;68;68;300;Planning task;2019;8;30;6;5;1.90775681341719;Planning task
13;0;14;1;728950;10;37;8400;Bugs with files upload;2019;8;30;6;5;1.90870973889842;Bugs with files upload [~accountid:557058:aa0d475c-712d-4039-803e-4f5df9c3da53] is fixing 2nd point within TILT-2022.
13;1266;13;2;728948;68;37;9600;Check bug with focus on theme creation form;2019;8;30;6;5;1.91061558986087;"Check bug with focus on theme creation form The requirements for the task have changed; it takes more time to solve itNo description to the ticket; not relevant. Anton is not in the project. Closing the ticket."
13;0;8;1;728947;68;37;3600;Fix the display of cross icon on the teacherly template preview;2019;8;30;6;5;1.9115685153421;Fix the display of cross icon on the teacherly template preview i need 2h 30m to complete this task
13;0;0;0;728946;86;37;16200;Add loader to image in the canvas;2019;8;30;6;5;1.91252144082333;Add loader to image in the canvas
13;0;0;0;728943;68;68;600;Planning task;2019;8;30;11;5;1.91538021726701;Planning task
13;0;0;0;728942;68;68;1200;Study bug;2019;8;30;11;5;1.91633314274824;Study bug
13;0;16;1;728941;68;68;3600;Fix bug with focus on inputs in wizard;2019;8;30;11;5;1.91728606822946;"Fix bug with focus on inputs in wizard No description to the ticket; not relevant. Anton is not in the project closing the ticket"
13;0;13;1;728940;68;68;900;test layout;2019;8;30;11;5;1.91823899371069;"test layout No description to the ticket; not relevant. Anton is not in the project"
13;1;5.5;2;728938;10;10;18000;Themes-bugs;2019;8;31;6;6;1.92014484467315;"Themes-bugs bugs with image fixeddeployed fixes to the production; task completed"
13;1;51;2;728937;1;1;10800;"create task in ecs cluster with page ""technical works""";2019;8;31;7;6;1.92109777015437;"create task in ecs cluster with page ""technical works"" [https://gitlab.com/teacherly/devops/commit/388b78e37eb6aa1cb9dc63f6ef566c684145c72a|https://gitlab.com/teacherly/devops/commit/388b78e37eb6aa1cb9dc63f6ef566c684145c72a]add rule for redirect from http to https for service domain"
13;0;136;1;728936;1;1;5400;failed build for production;2019;8;31;8;6;1.9220506956356;"failed build for production in time build sentry-cli not send source map with error 403 ; becouse after upgrade sentry; change api-key and auth_token for sentry."
13;0;0;0;728935;86;86;30600;Add new content to Canvas-resources;2019;8;31;9;6;1.92300362111683;Add new content to Canvas-resources
13;0;0;0;728934;86;86;9180;Solve the problem with the lack of mastery skills in preview mode;2019;8;31;9;6;1.92395654659806;Solve the problem with the lack of mastery skills in preview mode
13;52;19.3333333333333;3;728932;10;86;14400;Configure the Canvas-files server part to accept files with new extensions;2019;9;1;8;7;1.92586239756051;"Configure the Canvas-files server part to accept files with new extensions bug fixed; merged it to the stagingchecked bug-fix on the staging; task completedfixed for .docx; .pptx; .txt; .xlsx ; .odt. .csv extensions"
13;0;0;0;728931;68;68;1200;Study this bug;2019;9;2;8;1;1.92681532304174;Study this bug
13;0;0;0;728930;68;68;7200;Add new icon for close button in template preview;2019;9;2;8;1;1.92776824852297;Add new icon for close button in template preview
13;0;0;0;728929;68;68;600;test layout;2019;9;2;8;1;1.92872117400419;test layout
13;0;0;0;728927;68;68;600;Planning task;2019;9;2;8;1;1.93062702496665;Planning task
13;0;30;1;728926;10;10;5700;Add list of teachers to the prod;2019;9;2;10;1;1.93157995044787;"Add list of teachers to the prod added teachers to the production; into Lumici organization. Password for all of them is *teacherly*. This task completed. Wrote to [~accountid:557058:c0478580-c9ba-40cd-833c-edc0eae6d85e] in the slack"
13;2;51.5;2;728924;208;10;10800;Research Video feature;2019;9;2;14;1;1.93348580141033;Research Video feature [~accountid:557058:1ea93978-7189-478c-802a-3ba4422731a6] you need to create a video recording API that will allow you to record video. Paid options are also suitableI looked at several options and the Youtube Streaming API seemed to be the most adequate.
13;0;34;1;728922;10;10;10800;Study and estimate activities-quizzes logic;2019;9;3;6;2;1.93539165237278;"Study and estimate activities-quizzes logic studied logic; found out several issues : [https://docs.google.com/document/d/10547ua8WFZtovYHofMPkqiNCTtVF0vOt1TPVUIyIEoY/edit|https://docs.google.com/document/d/10547ua8WFZtovYHofMPkqiNCTtVF0vOt1TPVUIyIEoY/edit|smart-link]"
13;0;0;0;728921;68;68;600;Planning task;2019;9;3;6;2;1.93634457785401;Planning task
13;0;0;0;728920;68;68;3600;Study how to replace text and add close button in images modal;2019;9;3;6;2;1.93729750333524;Study how to replace text and add close button in images modal
13;0;0;0;728919;68;68;1200;test layout;2019;9;3;6;2;1.93825042881647;test layout
13;0;0;0;728917;68;68;12600;Add new text and close button;2019;9;3;8;2;1.94015627977892;Add new text and close button
13;18;39.2;5;728916;10;10;45000;Video research;2019;9;3;10;2;1.94110920526015;"Video research summary of yesterday's research:Summary of the research:doc with research summary is here - [https://docs.google.com/document/d/1HVyu1qp2eElkBHFOTRuNKgi4G2PwlTMIr5hAx_aATNw/edit|https://docs.google.com/document/d/1HVyu1qp2eElkBHFOTRuNKgi4G2PwlTMIr5hAx_aATNw/edit|smart-link]need to communicate with [~accountid:557058:7ae9d263-27ab-437c-9306-d8fad371f87c] about designcommunicated with Vlad; he will provide me the design of adding a video to the canvas and audio feature"
13;1143;20;4;728915;86;86;22800;Fix the bug with the attached file in the comments and make the send button inactive if the field for sending text is blank;2019;9;3;11;2;1.94206213074138;Fix the bug with the attached file in the comments and make the send button inactive if the field for sending text is blank Need to get approval from VladSync with team. Got feedback from Vlad:Got Vlad's approval for the load icon on images[Gulbustan|https://gitlab.com/gbaudunova] mentioned this issue in [a commit of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/commit/b41224171cdc3df027a217e325c303932e99ba8b]:
13;22;43.5;4;728914;82;1;28800;research implement run application with apache;2019;9;3;15;2;1.9430150562226;"research implement run application with apache I explored the possibility of using php-fpm as server backends for php.Two new variables are added; they need to be copied to the .env fileremove env variable[~accountid:5ac6f25389077f2b9108dddc] [~accountid:5d8476284f9cf00d6021a01e] ticket reopened"
13;0;268;1;728913;193;1;2100;Research implement tools for count user login or register on site slate.teacherly.io;2019;9;3;15;2;1.94396798170383;Research implement tools for count user login or register on site slate.teacherly.io I have a question about registered users. Do we consider registered users as those who have registered on the page [https://teacherly.io/signup|https://teacherly.io/signup] or all users who have themselves registered and have registered teacher-admin accounts?
13;0;0;0;728912;86;86;15600;Check the list of Canvas-resources and add new ones;2019;9;4;3;3;1.94492090718506;Check the list of Canvas-resources and add new ones
13;0;0;0;728911;68;68;600;Planning task;2019;9;4;7;3;1.94587383266629;Planning task
13;0;0;0;728910;68;68;3600;Study header styles;2019;9;4;7;3;1.94682675814751;Study header styles
13;0;0;0;728909;68;68;4800;Add new styles for header;2019;9;4;7;3;1.94777968362874;Add new styles for header
13;40;29.2;5;728908;68;68;600;test layout;2019;9;4;7;3;1.94873260910997;test layout [Kirill|https://gitlab.com/kotyunin] mentioned this issue in [a commit of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/commit/d6cb9c9f66574ef460f7b367c3f650f1d0643ba1]:[Kirill|https://gitlab.com/kotyunin] mentioned this issue in [a commit of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/commit/b4ee60e30f026082b5592514c4e86cc6e77f6bc2]:[Kirill|https://gitlab.com/kotyunin] mentioned this issue in [a commit of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/commit/b0219313f4ffdfea0e6b4a5cb202e83e5ab3ede8]:[Kirill|https://gitlab.com/kotyunin] mentioned this issue in [a merge request of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/merge_requests/1385]:[Nakylai|https://gitlab.com/nakusyat] mentioned this issue in [a commit of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/commit/f230b5eb3e5d1f623099c74d9a76c19564baa8a3]:
13;0;0;0;728906;68;86;6000;Drop the menu table on the canvas just below and remove the paddings that prevent the elements from moving;2019;9;4;11;3;1.95063846007242;Drop the menu table on the canvas just below and remove the paddings that prevent the elements from moving
13;0;0;0;728905;86;68;7200;Fix left and right indents for canvas panel;2019;9;4;11;3;1.95159138555365;Fix left and right indents for canvas panel
13;0;0;0;728903;68;68;600;Planning task;2019;9;4;12;3;1.9534972365161;Planning task
13;0;0;0;728902;68;68;6000;Add level block in standards item;2019;9;4;12;3;1.95445016199733;Add level block in standards item
13;0;14;1;728901;68;68;2400;test layout;2019;9;4;12;3;1.95540308747856;"test layout spent a lot of time on testing layout; appeared problems with ngrok connection"
13;32;20;2;728899;10;33;13200;Prepare endpoint to fetch activity details related to student;2019;9;4;12;3;1.95730893844101;"Prepare endpoint to fetch activity details related to student [~accountid:557058:dc97fe24-bdda-4965-9046-7974ad38ae38] pushed method to develop branchtask completed; just checked logic in the staging"
13;17;20.25;4;728898;33;37;1800;Assigned lessons are not displayed correctly in the schedule;2019;9;4;13;3;1.95826186392224;"Assigned lessons are not displayed correctly in the schedule [~accountid:5d2c7aed9d2a1b0c797ef43d] “covers weekends” - how should this feature influence overal logic of assignment? should assignments assigned_to include weekend dates?Lesson duplication is fixed. As for weekends; on yesterday sync it was agreed that we just need to remove “Make it available on weekends”. [~accountid:557058:dc97fe24-bdda-4965-9046-7974ad38ae38] it's necessary to remove “Include weeked” onption from assign lesson form.[~accountid:5d2c7aed9d2a1b0c797ef43d] have removed Include weekend on assign modal. u can check on stagingchecked. everything is ok now."
13;0;0;0;728897;86;86;4320;Check for added resources in Canvas-resources;2019;9;5;7;4;1.95921478940347;Check for added resources in Canvas-resources
13;0;35;1;728896;10;10;1800;Add list of teachers to the prod;2019;9;5;7;4;1.9601677148847;Add list of teachers to the prod added the list of teachers to the prod.
13;8;17.4;5;728894;33;37;6600;Add display of the levels in the standards window;2019;9;5;8;4;1.96207356584715;"Add display of the levels in the standards window [~accountid:5d2c7aed9d2a1b0c797ef43d]have applied chages and deployed to staging; please; checkchecked. level of standards is displayed in the lesson and template creation forms.[~accountid:557058:dc97fe24-bdda-4965-9046-7974ad38ae38] are the levels displayed for Geography; Business & Professional and Art? For example; for Physics the level display is absent.[~accountid:5d2c7aed9d2a1b0c797ef43d] all standards where the level name is empty have id =10 level; which is coming as empty string from backendOk; now it's clear. Closing task."
13;8;16.6666666666667;3;728893;33;37;28200;The styles are dumped of you change the content in the theme;2019;9;5;8;4;1.96302649132838;"The styles are dumped of you change the content in the theme Prepared MR with last updates; will return to the ticket after build passes successfully on pipeline[~accountid:5d2c7aed9d2a1b0c797ef43d] have applied changes to staging; please; checkchecked."
13;26;5;2;728892;33;33;7200;Remove qualifications from mandatory in lesson template creation form;2019;9;5;8;4;1.96397941680961;Remove qualifications from mandatory in lesson template creation form [~accountid:5d2c7aed9d2a1b0c797ef43d] you can check the ticket on stagingchecked.
13;20;15.75;4;728890;10;10;39300;audio research;2019;9;6;5;5;1.96588526777206;"audio research a research summary is here:as soon as [~accountid:557058:7ae9d263-27ab-437c-9306-d8fad371f87c] will provide me design for adding video/audio to the canvas[~accountid:557058:7ae9d263-27ab-437c-9306-d8fad371f87c] provided new design; need to give estimation time for worksresearch completed"
